Date,Close/Last,Volume,Open,High,Low
01/16/2024,$161.48,4747730,$161.98,$162.30,$161.02
01/12/2024,$162.40,4971442,$162.75,$163.30,$162.18
01/11/2024,$163.78,4591523,$164.25,$165.12,$163.086
01/10/2024,$164.89,6609876,$162.27,$165.08,$161.88
01/09/2024,$162.31,4454130,$161.43,$163.47,$160.835
01/08/2024,$161.43,6001632,$162.18,$162.77,$159.7786
01/05/2024,$162.14,4853039,$161.33,$163.03,$160.6086
01/04/2024,$161.46,8332192,$160.31,$162.29,$159.43
01/03/2024,$160.46,5301350,$160.59,$161.75,$159.84
01/02/2024,$159.82,8059876,$154.90,$160.14,$154.7704
12/29/2023,$154.97,3712029,$154.54,$155.21,$154.41
12/28/2023,$154.75,2601447,$155.25,$155.63,$154.54
12/27/2023,$154.88,3747362,$154.05,$154.97,$153.72
12/26/2023,$154.62,2073611,$154.25,$155.28,$154.13
12/22/2023,$154.94,3373413,$153.29,$155.46,$153.0891
12/21/2023,$152.59,4036192,$152.05,$152.9136,$151.29
12/20/2023,$151.69,4716407,$153.99,$154.21,$151.54
12/19/2023,$153.60,5476837,$153.59,$154.48,$152.45
12/18/2023,$153.42,5379553,$153.00,$154.355,$151.75
12/15/2023,$154.04,15203070,$154.74,$155.89,$153.11
12/14/2023,$154.88,7869640,$154.36,$155.16,$152.7593
12/13/2023,$154.30,8104528,$152.98,$154.77,$152.73
12/12/2023,$153.24,5882226,$151.73,$153.59,$150.165
12/11/2023,$151.24,6343530,$150.67,$152.71,$150.64
12/08/2023,$149.28,5695196,$148.07,$150.07,$148.00
12/07/2023,$147.97,7225141,$147.64,$148.38,$145.20
12/06/2023,$146.38,4978839,$144.79,$147.07,$144.73
12/05/2023,$144.57,3961719,$144.11,$145.0837,$142.66
12/04/2023,$144.15,4845465,$143.41,$145.49,$143.27
12/01/2023,$143.41,4903432,$142.54,$144.10,$142.2801
11/30/2023,$142.39,9297383,$138.01,$142.70,$138.01
11/29/2023,$138.50,3996604,$138.02,$139.09,$137.65
11/28/2023,$138.08,5347231,$139.05,$139.66,$137.92
11/27/2023,$139.09,5529373,$138.70,$139.375,$137.79
11/24/2023,$138.67,1636535,$140.00,$140.08,$138.46
11/22/2023,$138.47,3428670,$139.06,$139.84,$138.33
11/21/2023,$138.73,4690970,$138.73,$139.36,$137.83
11/20/2023,$138.31,4490104,$137.53,$138.69,$137.14
11/17/2023,$138.30,4332349,$138.36,$138.88,$137.38
11/16/2023,$138.28,5257172,$138.28,$138.82,$137.05
11/15/2023,$137.60,6473164,$138.25,$138.25,$136.2966
11/14/2023,$138.06,4509184,$138.93,$140.10,$137.96
11/13/2023,$138.64,4454787,$138.59,$139.16,$137.43
11/10/2023,$138.59,4586711,$138.65,$139.36,$136.40
11/09/2023,$138.04,14970330,$141.00,$141.60,$135.85
11/08/2023,$142.03,5299324,$143.44,$143.885,$141.92
11/07/2023,$142.16,5024646,$141.52,$142.1769,$140.57
11/06/2023,$141.20,4374878,$141.89,$142.37,$140.98
11/03/2023,$141.42,5414623,$143.95,$143.95,$140.89
11/02/2023,$143.26,4066793,$141.31,$143.77,$140.51
11/01/2023,$142.47,4207824,$141.86,$143.71,$141.75
10/31/2023,$141.18,10394050,$142.09,$142.22,$139.68
10/30/2023,$141.89,9258591,$140.67,$145.71,$140.67
10/27/2023,$138.93,9427212,$138.77,$143.00,$136.03
10/26/2023,$145.20,5569443,$144.86,$145.95,$144.23
10/25/2023,$145.26,5461503,$146.11,$146.9002,$144.82
10/24/2023,$146.31,3362941,$145.15,$146.97,$145.10
10/23/2023,$144.73,3903412,$146.16,$146.42,$144.20
10/20/2023,$146.23,4223840,$145.28,$147.505,$145.28
10/19/2023,$145.52,6147208,$148.55,$148.55,$143.33
10/18/2023,$149.28,4910625,$149.27,$149.61,$148.34
10/17/2023,$149.18,5372411,$147.33,$149.66,$147.15
10/16/2023,$147.23,3704361,$148.22,$149.50,$146.92
10/13/2023,$147.96,4305141,$148.95,$149.66,$147.34
10/12/2023,$148.30,4554424,$148.13,$148.60,$147.01
10/11/2023,$149.34,3189787,$149.13,$150.40,$148.77
10/10/2023,$148.89,3728963,$149.39,$149.56,$148.04
10/09/2023,$149.11,2903356,$148.27,$149.75,$147.16
10/06/2023,$148.24,5370284,$146.49,$149.3338,$146.12
10/05/2023,$147.45,3599472,$147.93,$149.53,$147.085
10/04/2023,$147.69,3159590,$146.57,$148.08,$146.31
10/03/2023,$147.43,4580885,$147.83,$147.99,$145.355
10/02/2023,$148.25,3827857,$148.47,$148.86,$146.72
09/29/2023,$149.06,5581666,$152.46,$152.53,$148.83
09/28/2023,$152.25,3697512,$153.64,$153.83,$151.37
09/27/2023,$153.13,3621183,$153.84,$154.00,$151.61
09/26/2023,$153.91,3936257,$154.40,$154.60,$153.33
09/25/2023,$154.65,3740015,$152.44,$154.74,$151.66
09/22/2023,$152.74,3049308,$153.90,$153.90,$152.52
09/21/2023,$153.43,3660361,$153.68,$154.85,$152.66
09/20/2023,$153.61,2744850,$154.06,$154.88,$153.37
09/19/2023,$153.49,3509954,$153.89,$154.64,$151.60
09/18/2023,$153.94,2967644,$153.08,$153.97,$152.10
09/15/2023,$152.12,8868282,$152.78,$154.70,$151.93
09/14/2023,$153.64,6337093,$152.01,$154.69,$151.80
09/13/2023,$151.16,5953685,$149.42,$152.40,$149.05
09/12/2023,$149.27,2424839,$149.50,$149.60,$147.62
09/11/2023,$149.04,2911622,$148.86,$149.405,$148.415
09/08/2023,$149.02,4339818,$149.00,$149.76,$148.20
09/07/2023,$148.91,5142242,$146.15,$149.00,$145.865
09/06/2023,$145.61,5304376,$146.10,$146.12,$143.74
09/05/2023,$146.10,3911258,$148.50,$148.96,$145.86
09/01/2023,$148.20,3357992,$147.36,$148.89,$147.36
08/31/2023,$146.96,4110696,$148.39,$148.7133,$146.87
08/30/2023,$148.32,3486403,$148.12,$148.80,$146.90
08/29/2023,$147.59,3419293,$147.99,$148.9101,$146.50
08/28/2023,$147.43,2807026,$147.09,$148.065,$146.77
08/25/2023,$146.69,3275300,$147.02,$147.665,$146.20
08/24/2023,$146.63,3986314,$146.92,$147.82,$146.35
08/23/2023,$147.08,5414795,$148.67,$149.00,$145.94
08/22/2023,$148.24,3209910,$150.00,$150.00,$147.97
08/21/2023,$150.16,3944923,$149.71,$150.35,$148.88
08/18/2023,$150.14,4050901,$150.29,$150.93,$149.23
08/17/2023,$150.02,5285682,$151.16,$151.905,$149.92
08/16/2023,$151.55,3214884,$152.59,$153.60,$151.38
08/15/2023,$152.12,3636397,$151.57,$152.90,$150.79
08/14/2023,$152.27,2570936,$153.02,$153.14,$151.57
08/11/2023,$152.18,3454834,$151.95,$153.50,$151.72
08/10/2023,$151.44,3275881,$151.20,$152.84,$150.57
08/09/2023,$150.77,3737349,$150.49,$152.06,$149.91
08/08/2023,$149.62,4013530,$150.78,$151.75,$148.92
08/07/2023,$150.33,3800775,$148.00,$150.88,$147.80
08/04/2023,$147.73,4231356,$148.97,$150.57,$147.16
08/03/2023,$149.05,4674396,$148.96,$149.36,$148.18
08/02/2023,$149.38,5756902,$148.11,$150.57,$148.11
08/01/2023,$148.54,4409838,$150.00,$150.87,$147.84
07/31/2023,$149.58,9109912,$150.43,$150.50,$147.62
07/28/2023,$150.85,8000588,$149.92,$151.76,$148.555
07/27/2023,$148.85,13664380,$144.48,$151.365,$144.48
07/26/2023,$141.90,5006796,$141.43,$142.28,$140.52
07/25/2023,$141.63,4778222,$142.40,$142.925,$141.32
07/24/2023,$143.18,4468729,$143.10,$144.43,$142.835
07/21/2023,$143.74,5654525,$142.20,$144.18,$141.94
07/20/2023,$142.19,7009951,$138.84,$142.72,$138.55
07/19/2023,$137.68,4784172,$137.24,$138.06,$136.95
07/18/2023,$136.58,5393007,$134.80,$137.90,$134.71
07/17/2023,$134.83,4033127,$135.82,$136.23,$134.5609
07/14/2023,$136.01,5544137,$134.73,$136.615,$134.12
07/13/2023,$133.59,4631973,$132.93,$134.10,$132.70
07/12/2023,$134.98,4944072,$135.82,$136.60,$134.79
07/11/2023,$135.57,5144836,$134.00,$135.76,$133.68
07/10/2023,$134.49,5153334,$135.41,$136.09,$134.06
07/07/2023,$135.50,6873206,$137.15,$137.65,$135.345
07/06/2023,$137.25,6091193,$137.48,$138.28,$136.44
07/05/2023,$137.62,6903255,$135.18,$137.88,$134.64
07/03/2023,$135.01,2674576,$134.00,$135.43,$133.15
06/30/2023,$134.73,8711339,$133.47,$135.93,$132.80
06/29/2023,$133.23,4947633,$132.37,$133.91,$132.13
06/28/2023,$132.51,6911943,$132.60,$133.17,$130.9601
06/27/2023,$132.60,7839934,$134.88,$134.88,$132.52
06/26/2023,$134.95,6468068,$136.15,$136.15,$133.69
06/23/2023,$135.92,7395593,$137.30,$138.69,$135.67
06/22/2023,$137.41,4827381,$137.15,$137.90,$135.89
06/21/2023,$136.86,5828444,$136.75,$137.43,$134.68
06/20/2023,$137.82,4868972,$137.10,$138.95,$136.66
06/16/2023,$138.64,14616000,$136.70,$138.92,$136.485
06/15/2023,$135.89,6614867,$136.75,$136.84,$135.46
06/14/2023,$136.23,6128322,$138.81,$139.27,$136.08
06/13/2023,$138.31,4229114,$137.51,$138.47,$137.20
06/12/2023,$137.73,4888612,$139.58,$139.67,$136.905
06/09/2023,$138.18,4359676,$137.56,$139.1858,$137.08
06/08/2023,$137.64,4714346,$137.00,$137.89,$136.00
06/07/2023,$136.50,4645397,$134.90,$137.06,$134.26
06/06/2023,$135.43,4359933,$137.47,$137.54,$134.63
06/05/2023,$136.86,4276414,$137.00,$138.31,$136.29
06/02/2023,$136.87,6661613,$133.71,$136.97,$133.50
06/01/2023,$133.44,11895560,$135.26,$135.26,$131.10
05/31/2023,$137.96,12579060,$136.62,$138.71,$135.7677
05/30/2023,$136.44,7671512,$135.49,$136.835,$135.25
05/26/2023,$137.56,7590596,$138.72,$139.85,$137.10
05/25/2023,$138.62,6986571,$140.03,$140.20,$138.26
05/24/2023,$141.15,4143510,$142.59,$142.94,$140.94
05/23/2023,$142.52,5121865,$144.45,$144.82,$142.34
05/22/2023,$144.90,3867314,$145.47,$146.66,$143.78
05/19/2023,$145.11,5610287,$143.86,$145.80,$143.80
05/18/2023,$143.44,4791232,$142.61,$143.56,$141.975
05/17/2023,$143.35,5482179,$143.02,$143.52,$140.52
05/16/2023,$143.29,4686169,$145.86,$146.94,$143.23
05/15/2023,$146.59,4391988,$147.67,$148.90,$145.66
05/12/2023,$147.15,3526535,$146.79,$147.60,$146.07
05/11/2023,$146.59,4300537,$147.29,$147.57,$145.19
05/10/2023,$146.42,4127299,$146.52,$146.9822,$145.1531
05/09/2023,$146.83,4201761,$147.41,$148.46,$146.27
05/08/2023,$147.45,3689670,$148.15,$148.20,$146.74
05/05/2023,$148.03,4447899,$148.54,$149.38,$147.14
05/04/2023,$147.36,5694328,$149.00,$149.00,$146.35
05/03/2023,$149.25,6815547,$151.07,$151.51,$148.45
05/02/2023,$151.62,5135645,$153.55,$155.02,$151.20
05/01/2023,$153.71,5601024,$150.84,$154.71,$150.82
04/28/2023,$151.12,7123969,$147.97,$151.39,$147.44
04/27/2023,$148.87,17063030,$153.87,$153.87,$147.16
04/26/2023,$161.80,5191976,$162.68,$163.26,$160.5015
04/25/2023,$164.90,5506163,$164.81,$166.20,$164.49
04/24/2023,$164.08,4729221,$162.57,$164.36,$162.33
04/21/2023,$162.41,4812336,$162.59,$163.19,$162.02
04/20/2023,$161.74,3808233,$161.18,$161.77,$160.58
04/19/2023,$161.21,4826940,$158.67,$161.44,$158.52
04/18/2023,$159.59,4996418,$161.00,$161.23,$158.41
04/17/2023,$161.18,4354109,$161.92,$162.20,$160.645
04/14/2023,$161.59,3473284,$162.64,$163.00,$160.93
04/13/2023,$162.69,3868681,$161.00,$162.861,$160.55
04/12/2023,$162.36,4005041,$162.12,$163.48,$161.60
04/11/2023,$161.38,2875876,$161.49,$162.59,$161.19
04/10/2023,$161.28,3309544,$161.71,$162.06,$160.21
04/06/2023,$161.55,5498465,$160.80,$162.19,$160.62
04/05/2023,$160.80,5743036,$160.00,$161.67,$159.01
04/04/2023,$159.78,4224607,$160.51,$161.73,$159.53
04/03/2023,$160.42,4389371,$158.25,$160.47,$157.7915
03/31/2023,$159.37,4957340,$158.43,$159.57,$157.73
03/30/2023,$157.92,3635850,$158.01,$158.53,$157.42
03/29/2023,$158.00,3959986,$158.98,$159.70,$156.36
03/28/2023,$158.25,3532488,$157.80,$158.5988,$157.45
03/27/2023,$157.54,3887844,$158.83,$159.14,$157.375
03/24/2023,$158.02,4678822,$155.28,$158.48,$154.59
03/23/2023,$155.30,4584071,$154.10,$156.50,$154.02
03/22/2023,$153.67,4376890,$155.68,$156.88,$153.61
03/21/2023,$156.77,4675760,$156.64,$157.05,$155.10
03/20/2023,$156.12,4408449,$154.52,$156.34,$154.46
03/17/2023,$154.22,42756430,$155.78,$156.07,$151.88
03/16/2023,$155.30,6331262,$153.20,$155.92,$152.51
03/15/2023,$154.06,6304637,$152.18,$154.38,$151.725
03/14/2023,$153.85,6644091,$151.95,$153.99,$151.46
03/13/2023,$151.95,7653805,$149.00,$153.32,$149.00
03/10/2023,$149.71,6825537,$147.84,$150.64,$147.47
03/09/2023,$147.35,5350616,$150.07,$150.91,$146.575
03/08/2023,$149.60,5860279,$152.79,$153.74,$148.54
03/07/2023,$152.93,4606864,$155.57,$155.67,$152.05
03/06/2023,$155.28,4051860,$155.79,$156.46,$154.545
03/03/2023,$156.06,4851351,$154.33,$156.17,$154.005
03/02/2023,$154.38,4569616,$155.23,$155.77,$154.21
03/01/2023,$155.27,5485959,$152.76,$155.58,$152.37
02/28/2023,$153.90,7561840,$153.96,$154.37,$152.62
02/27/2023,$154.28,6828968,$153.26,$154.745,$153.10
02/24/2023,$152.71,5621293,$151.30,$152.98,$150.905
02/23/2023,$152.07,5993448,$150.90,$153.57,$149.17
02/22/2023,$150.67,6041747,$151.00,$152.15,$150.24
02/21/2023,$152.00,8466058,$149.82,$153.02,$149.82
02/17/2023,$151.31,4562520,$149.15,$151.39,$148.61
02/16/2023,$149.53,3757489,$149.11,$150.50,$148.73
02/15/2023,$151.06,5648431,$152.62,$153.49,$150.83
02/14/2023,$152.59,4662841,$153.92,$154.00,$151.76
