Date,Close/Last,Volume,Open,High,Low
06/22/2022,$51.38,5491084,$51.09,$52.33,$51.02
06/21/2022,$52.15,4745110,$52.99,$53.12,$51.69
06/17/2022,$51.46,17311390,$50.10,$51.70,$49.99
06/16/2022,$49.97,7600422,$50.87,$50.95,$49.075
06/15/2022,$52.05,6844727,$52.52,$52.91,$51.04
06/14/2022,$52.02,5894257,$52.07,$53.00,$51.605
06/13/2022,$51.63,6091750,$52.46,$53.04,$51.21
06/10/2022,$53.43,7237834,$54.29,$54.72,$53.41
06/09/2022,$55.88,6574058,$57.74,$57.74,$55.87
06/08/2022,$57.74,3908046,$58.97,$59.22,$57.54
06/07/2022,$59.41,4555920,$58.57,$59.71,$58.055
06/06/2022,$58.99,4094317,$57.81,$59.365,$57.40
06/03/2022,$57.29,4809197,$57.76,$58.24,$57.09
06/02/2022,$58.17,3987496,$57.92,$58.20,$57.11
06/01/2022,$57.84,6103008,$58.94,$59.18,$57.085
05/31/2022,$58.68,5639188,$58.65,$59.755,$58.17
05/27/2022,$59.00,3891132,$57.85,$59.00,$57.63
05/26/2022,$57.73,6122634,$57.58,$58.16,$57.12
05/25/2022,$56.67,5805893,$56.32,$57.625,$56.17
05/24/2022,$56.51,5889449,$56.69,$56.81,$54.695
05/23/2022,$56.93,7948860,$56.56,$57.55,$56.08
05/20/2022,$55.62,8977096,$58.14,$58.53,$53.83
05/19/2022,$57.90,4576281,$57.50,$58.85,$57.45
05/18/2022,$58.30,5678751,$59.73,$60.14,$58.08
05/17/2022,$60.28,3911067,$59.90,$60.50,$59.50
05/16/2022,$58.64,4838882,$58.67,$59.17,$57.87
05/13/2022,$58.56,6119427,$59.02,$59.55,$58.21
05/12/2022,$58.41,4914376,$58.41,$59.04,$57.24
05/11/2022,$58.61,4809539,$58.73,$60.77,$58.51
05/10/2022,$58.69,6476751,$60.23,$61.45,$57.6175
05/09/2022,$59.61,6605602,$61.61,$62.33,$59.26
05/06/2022,$62.23,5885530,$62.11,$62.52,$61.19
05/05/2022,$62.12,6021077,$62.93,$63.72,$61.44
05/04/2022,$63.94,7814696,$60.08,$64.05,$59.80
05/03/2022,$59.53,8013086,$59.56,$60.29,$58.33
05/02/2022,$59.06,4276894,$58.97,$59.45,$57.67
04/29/2022,$58.51,5789504,$59.74,$60.13,$58.33
04/28/2022,$60.04,4623838,$59.77,$60.45,$58.49
04/27/2022,$59.12,4989596,$57.87,$59.49,$57.46
04/26/2022,$57.66,4261088,$58.84,$59.629,$57.62
04/25/2022,$59.68,6587470,$60.01,$60.01,$57.90
04/22/2022,$60.44,4865386,$63.00,$63.00,$60.34
04/21/2022,$63.13,4244337,$65.05,$65.73,$63.04
04/20/2022,$64.41,3432563,$63.95,$65.16,$63.94
04/19/2022,$63.61,5089131,$64.14,$64.63,$63.19
04/18/2022,$63.90,2088653,$62.71,$64.11,$62.71
04/14/2022,$63.03,4399890,$62.92,$63.92,$62.80
04/13/2022,$62.98,3386407,$62.21,$63.05,$61.80
04/12/2022,$62.45,3518366,$62.83,$63.62,$62.16
04/11/2022,$62.58,3398250,$63.14,$64.29,$62.465
04/08/2022,$63.14,3140912,$62.30,$63.47,$61.99
04/07/2022,$61.66,3506834,$61.55,$61.97,$60.68
04/06/2022,$61.81,3528041,$62.31,$63.04,$61.67
04/05/2022,$62.45,2906292,$62.34,$63.46,$62.34
04/04/2022,$62.54,2960790,$63.44,$63.66,$62.22
04/01/2022,$63.79,3802821,$63.32,$64.13,$63.05
03/31/2022,$62.77,4589834,$63.24,$64.12,$62.77
03/30/2022,$63.49,4424470,$63.02,$64.07,$63.02
03/29/2022,$63.05,4393209,$64.58,$64.90,$62.475
03/28/2022,$63.73,3486497,$63.95,$64.16,$63.33
03/25/2022,$64.48,3712552,$63.25,$64.53,$63.17
03/24/2022,$63.16,3185788,$62.25,$63.30,$61.98
03/23/2022,$61.85,3071255,$62.35,$62.89,$61.82
03/22/2022,$62.68,4486573,$62.39,$63.77,$62.35
03/21/2022,$61.74,6074028,$61.54,$62.045,$60.955
03/18/2022,$61.03,6258944,$60.68,$61.11,$59.73
03/17/2022,$60.94,4991140,$59.09,$60.95,$58.985
03/16/2022,$59.78,4346598,$59.09,$60.36,$58.67
03/15/2022,$58.55,3901258,$58.06,$58.91,$57.25
03/14/2022,$57.51,3734410,$58.08,$59.02,$57.13
03/11/2022,$57.00,3423624,$57.78,$58.47,$56.90
03/10/2022,$56.98,5247416,$57.30,$58.37,$56.36
03/09/2022,$58.28,5984798,$57.99,$59.30,$57.87
03/08/2022,$55.46,7034681,$55.46,$57.42,$54.90
03/07/2022,$54.67,7982033,$56.66,$57.10,$54.66
03/04/2022,$57.48,7364154,$59.01,$59.09,$56.73
03/03/2022,$60.41,4260799,$60.80,$61.49,$59.84
03/02/2022,$61.04,6544956,$58.75,$61.32,$58.75
03/01/2022,$57.89,6478108,$60.56,$60.67,$57.25
02/28/2022,$61.24,7596647,$61.25,$62.24,$60.70
02/25/2022,$63.16,8694685,$60.79,$63.17,$60.63
02/24/2022,$60.38,6276648,$59.35,$60.59,$58.18
02/23/2022,$61.54,5102484,$62.13,$62.84,$61.17
02/22/2022,$61.61,5749722,$62.00,$62.88,$61.20
02/18/2022,$61.73,5488351,$60.38,$62.24,$60.38
02/17/2022,$61.38,6154905,$59.95,$61.84,$59.56
02/16/2022,$60.34,3416822,$59.79,$60.88,$59.79
02/15/2022,$60.38,4189283,$59.74,$60.725,$59.26
02/14/2022,$58.99,7294369,$60.73,$61.08,$58.53
02/11/2022,$60.74,7241149,$62.22,$62.93,$60.10
02/10/2022,$62.22,4926495,$61.55,$63.50,$61.5324
02/09/2022,$62.41,4460077,$62.85,$63.54,$62.35
02/08/2022,$62.70,5242005,$62.50,$63.11,$62.22
02/07/2022,$61.79,3968125,$61.12,$62.41,$61.12
02/04/2022,$60.99,4165821,$59.34,$61.605,$59.34
02/03/2022,$59.49,3381578,$60.29,$60.79,$59.35
02/02/2022,$60.25,4796463,$58.82,$60.325,$58.775
02/01/2022,$59.11,3674686,$57.83,$59.27,$57.50
01/31/2022,$57.75,4187824,$56.50,$57.805,$55.84
01/28/2022,$56.96,5248618,$56.00,$57.04,$55.57
01/27/2022,$56.42,5398581,$58.28,$59.235,$56.21
01/26/2022,$57.63,6090658,$58.86,$59.50,$56.78
01/25/2022,$58.21,6163457,$56.73,$58.81,$55.34
01/24/2022,$57.46,7422211,$56.655,$57.67,$54.39
01/21/2022,$57.32,6608990,$58.70,$58.87,$57.06
01/20/2022,$58.84,5861714,$59.03,$60.84,$58.59
01/19/2022,$58.84,6354946,$61.18,$61.60,$58.74
01/18/2022,$60.90,4265230,$62.00,$62.18,$60.74
01/14/2022,$61.91,4465073,$60.94,$62.18,$60.83
01/13/2022,$61.87,3476882,$61.79,$62.25,$61.55
01/12/2022,$61.37,6150540,$61.48,$62.11,$60.51
01/11/2022,$61.77,6091486,$61.53,$61.77,$60.86
01/10/2022,$61.41,7913324,$61.12,$61.56,$59.83
